Codigo;CodigoSolapa;CodigoRenglon;Texto;TextoToolTip;HoraInicio;CantidadHoras;HoraInicioProg;CantidadHorasProg;Renglones;Solapas;ID;Disponible;Finalizada;Descripcion;CantidadHorasProgPrep;CantidadHorasProgProd;FactorConversion;Cantidad;Cantidad1;FechaInicioConvertida;HoraInicioConvertida
741152;0;7;126948-CONFECCION;;45607.25;0.625;45580;1.378472222;550;Conf Sobres / Imp;FAM 51930;TRUE;TRUE;(51930) 99MACRO335IMP-MACRO 335 IMPRESO CANT:58300;0.107326389;0.476828704;1;161620;0;11/11/2024;6:00:00
741153;0;7;126951-CONFECCION;;45608.78516;0.091440424;45580;1.001388889;550;Conf Sobres / Imp;FAM 51931;TRUE;TRUE;(51931) 99MACRO790IMP-MACRO 790 IMPRESO CANT:38867;0;0.038414352;1;12537;0;11/12/2024;18:50:37
741154;6;2;126949-IMPRESION;;45600.23828;0.503679454;45580;0.503472222;Heidel Med;TECNI;FAM 51931;TRUE;FALSE;(51931) 99MACRO790IMP-MACRO 790 IMPRESO CANT:38867;0.083333333;0.294444444;1;38867;0;11/4/2024;5:43:07
741334;1;13;126978-CONFECCION;;45610.5625;1.981297135;45583;1.670833333;396;Confecc Bolsas;FAM 51940;TRUE;TRUE;(51940) BFK6LCF-BOLSA FUELLE 15X5;;;;;;;
741335;1;13;126980-CONFECCION;;45607.67188;2.892270088;45583;1.589583333;396;Confecc Bolsas;FAM 51941;TRUE;TRUE;(51941) BFK3CF-BOLSA FUELLE 11X4X20;;;;;;;
741551;6;3;Impresion FRENTE pl: 1000;;45608.25;0.221719444;45601.82061;0.030555556;Impresion 3ros;TECNI;14419;TRUE;FALSE;14419   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.01875;0.008333333;1;1000;190;11/12/2024;6:00:00
741553;6;8;Stamping pl: 1000;;45610.26172;0.113235295;45601.86436;0.070833333;Tercero;TECNI;14419;TRUE;FALSE;14419   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0;0.070833333;1;1000;190;11/14/2024;6:16:52
741554;6;7;Troquelado pl: 1000;;45622.97656;0.036540199;45601.93588;0.120833333;201;TECNI;14419;TRUE;TRUE;14419   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.104166667;0.011805556;1;1000;190;11/26/2024;23:26:15
741557;6;11;Pegado fondo automatico pl: 2000;;45623.73438;0.032654602;45604.93444;0.022222222;825;TECNI;14419;TRUE;TRUE;14419   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.010416667;0.011805556;1;2000;0;11/27/2024;17:37:30
741558;6;3;Impresion FRENTE pl: 2000;;45608.48438;0.211425334;45601.86436;0.0625;Impresion 3ros;TECNI;14418;TRUE;FALSE;14418   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.0375;0.017361111;1;2000;380;11/12/2024;11:37:30
741560;6;8;Stamping pl: 2000;;45610.39844;0.141515836;45601.95325;0.141666667;Tercero;TECNI;14418;TRUE;FALSE;14418   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0;0.141666667;1;2000;380;11/14/2024;9:33:45
741561;6;7;Troquelado pl: 2000;;45622.91797;0.061048266;45602.30047;0.138888889;201;TECNI;14418;TRUE;TRUE;14418   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.104166667;0.024305556;1;2000;380;11/26/2024;22:01:52
741564;6;11;Pegado fondo automatico pl: 4000;;45623.68359;0.051319759;45604.95736;0.044444444;825;TECNI;14418;TRUE;TRUE;14418   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.020833333;0.023611111;1;4000;0;11/27/2024;16:24:22
741565;6;3;Impresion FRENTE pl: 2000;;45609.24219;0.162858218;45601.95325;0.0625;Impresion 3ros;TECNI;14417;TRUE;FALSE;14417   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.0375;0.017361111;1;2000;380;11/13/2024;5:48:45
741567;6;8;Stamping pl: 2000;;45610.55078;0.099547513;45602.09561;0.141666667;Tercero;TECNI;14417;TRUE;FALSE;14417   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0;0.141666667;1;2000;380;11/14/2024;13:13:07
741568;6;7;Troquelado pl: 2000;;45622.82813;0.08963047;45602.71922;0.138888889;201;TECNI;14417;TRUE;TRUE;14417   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.104166667;0.024305556;1;2000;380;11/26/2024;19:52:30
741571;6;11;Pegado fondo automatico pl: 4000;;45623.76563;0.10723982;45605.0025;0.044444444;825;TECNI;14417;TRUE;TRUE;14417   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.020833333;0.023611111;1;4000;0;11/27/2024;18:22:30
741572;6;3;Impresion FRENTE pl: 5000;;45608.70703;0.157315224;45602.04213;0.156944444;Impresion 3ros;TECNI;14416;TRUE;FALSE;14416   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.09375;0.044444444;1;5000;950;11/12/2024;16:58:07
741574;6;8;Stamping pl: 5000;;45610.66797;0.312217206;45602.26366;0.354166667;Tercero;TECNI;14416;TRUE;FALSE;14416   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0;0.354166667;1;5000;950;11/14/2024;16:01:52
741575;6;7;Troquelado pl: 5000;;45622.63672;0.190196082;45603.13797;0.192361111;201;TECNI;14416;TRUE;TRUE;14416   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.104166667;0.061805556;1;5000;950;11/26/2024;15:16:52
741578;6;11;Pegado fondo automatico pl: 10000;;45623.41797;0.267119169;45605.04764;0.1375;825;TECNI;14416;TRUE;TRUE;14416   - ARIEL FRAGA - EST. EPUYEN CON 2 CAMBIOS. DISPLAY. 70 mm. x 250 mm. x 150 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz b;0.104166667;0.027083333;1;4640;0;11/27/2024;10:01:52
741616;6;8;Stamping Tercero pl: 3750;;45597.57813;0.192873299;45601.95081;0.049305556;Tercero;TECNI;14391;TRUE;FALSE;14391   - KOPELCO - TEKOPEL501 - Estuche Gel x 60ml Clasico - QPCE600. Estuche. 337 x 242 mm. En CARTULINA TX SUPERA WHITE de 300 g. 4 colores de fr;0;0.034722222;1;3750;900;11/1/2024;13:52:30
741617;6;7;Troquelado pl: 3750;;45603.64063;0.359389126;45603.71713;0.172222222;201;TECNI;14391;TRUE;TRUE;14391   - KOPELCO - TEKOPEL501 - Estuche Gel x 60ml Clasico - QPCE600. Estuche. 337 x 242 mm. En CARTULINA TX SUPERA WHITE de 300 g. 4 colores de fr;0.104166667;0.047916667;1;3750;900;11/7/2024;15:22:30
741619;6;11;Pegado lateral pl: 15000;;45604.66016;0.216855198;45605.15944;0.166666667;825;TECNI;14391;TRUE;TRUE;14391   - KOPELCO - TEKOPEL501 - Estuche Gel x 60ml Clasico - QPCE600. Estuche. 337 x 242 mm. En CARTULINA TX SUPERA WHITE de 300 g. 4 colores de fr;0.104166667;0.034363426;1;2156;0;11/8/2024;15:50:37
741620;6;8;Laminadora pl: 3750;;45597.50391;0.044683259;45605.32681;0.049305556;Tercero;TECNI;14391;TRUE;FALSE;14391   - KOPELCO - TEKOPEL501 - Estuche Gel x 60ml Clasico - QPCE600. Estuche. 337 x 242 mm. En CARTULINA TX SUPERA WHITE de 300 g. 4 colores de fr;0;0.034722222;1;3750;900;11/1/2024;12:05:37
741644;6;7;Troquelado pl: 5000;;45603.48047;0.161840126;45603.09903;0.188194444;201;TECNI;14414;TRUE;TRUE;14414   - BIOGREEN - TEBIO002 - ESTUCHE BE FEMENINO) - Desglosada de la O.T.: 14409;0.104166667;0.059027778;1;5000;700;11/7/2024;11:31:52
741645;6;7;Relieve aparte pl: 5000;;45603.19141;0.289441943;45603.28792;0.188194444;201;TECNI;14414;TRUE;TRUE;14414   - BIOGREEN - TEBIO002 - ESTUCHE BE FEMENINO) - Desglosada de la O.T.: 14409;0.104166667;0.059027778;1;5000;700;11/7/2024;4:35:37
741647;6;12;Pegado lateral pl: 20000;;45603.40625;0.199547514;45605.32681;0.140972222;826;TECNI;14414;TRUE;TRUE;14414   - BIOGREEN - TEBIO002 - ESTUCHE BE FEMENINO) - Desglosada de la O.T.: 14409;0;0;1;0;0;11/7/2024;9:45:00
741648;6;1;Impresion FRENTE pl: 4000;;45598.34375;0.197963804;45602.01514;0.1125;306;TECNI;14415;TRUE;TRUE;14415   - BIOGREEN - TEBIO003 - ESTUCHE BE MASCULINO) - Desglosada de la O.T.: 14409;0.0625;0.035416667;1;4000;700;11/2/2024;8:15:00
741653;6;4;Laminadora pl: 4000;;45600.25;0.356108606;45602.19431;0.05;Lam 705;TECNI;14415;TRUE;FALSE;14415   - BIOGREEN - TEBIO003 - ESTUCHE BE MASCULINO) - Desglosada de la O.T.: 14409;0;0.035416667;1;4000;700;11/4/2024;6:00:00
741655;6;7;Relieve aparte pl: 4000;;45615.67969;0.195248872;45603.84;0.173611111;201;TECNI;14415;TRUE;TRUE;14415   - BIOGREEN - TEBIO003 - ESTUCHE BE MASCULINO) - Desglosada de la O.T.: 14409;0.104166667;0.048611111;1;4000;700;11/19/2024;16:18:45
741962;6;3;127009-IMPRESION;;45612.44141;0.060520362;45586;0.090277778;Impresion 3ros;TECNI;FAM 51954;TRUE;FALSE;(51954) 99BFVFOFA75-BOLSAS FUND VISION FUTURO OFA22 75 GR IMPRESAS CANT:960;0.083333333;0.004861111;1;960;0;11/16/2024;10:35:37
741964;6;3;127012-IMPRESION;;45612.33984;0.06334842;45586;0.090277778;Impresion 3ros;TECNI;FAM 51955;TRUE;FALSE;(51955) 99BFVFOFA75-BOLSAS FUND VISION FUTURO OFA22 75 GR IMPRESAS CANT:960;0.083333333;0.004861111;1;960;0;11/16/2024;8:09:22
741974;6;3;127018-PLIEGO;;45612.69922;0.10463801;45585.66667;0.128472222;Impresion 3ros;TECNI;FAM 51957;TRUE;FALSE;(51957) 99ZBOP25CA-BOLSAS OPEN 25 CAJERO IMPRESAS CANT:4240;0.083333333;0.031944444;1;4240;0;11/16/2024;16:46:52
741978;6;3;127006-IMPRESION;;45612.20313;0.107466064;45585.66667;0.104166667;Impresion 3ros;TECNI;FAM 51953;TRUE;FALSE;(51953) 99ZBAGEASCLUB-PAPEL IMPRESO BOLSAS AGEA SPORT CLUB CANT:2650;0.083333333;0.014583333;1;2650;0;11/16/2024;4:52:30
741980;6;3;127021-TERCEROS;;45613.13672;0.1402715;45585.66667;0.138888889;Impresion 3ros;TECNI;FAM 51958;TRUE;FALSE;(51958) 99ICSAHVNATL-PAPEL IMPRESO  HAVANA  95X200 CANT:7013;0.083333333;0.038888889;1;7013;0;11/17/2024;3:16:52
742010;6;7;Troquelado pl: 500;;45597.25;0.155957773;45604.10861;0.038888889;201;TECNI;14420;TRUE;TRUE;14420   - 901194 KAURY - TCMK060_CAJA LOVE LENCERIA-_DBLE_LAT_PEGADO_250X24. Estuche. 413 x 702 mm. En CARTULINA TX SUPERA WHITE de 280 g. 1 color de fre;0.024305556;0.010416667;1;500;525;11/1/2024;6:00:00
742013;6;11;Pegado lateral pl: 1000;;45600.25;0.108446456;45604.46694;0.131944444;825;TECNI;14420;TRUE;TRUE;14420   - 901194 KAURY - TCMK060_CAJA LOVE LENCERIA-_DBLE_LAT_PEGADO_250X24. Estuche. 413 x 702 mm. En CARTULINA TX SUPERA WHITE de 280 g. 1 color de fre;0.125;0.006944444;1;1000;0;11/4/2024;6:00:00
742291;0;4;126936-CONFECCION;;45603.42188;0.250204414;0;0.452083333;630;Conf Sobres / Imp;FAM 51924;TRUE;FALSE;(51924) 6300-FS*1 12 CAJAS 1300 (12 X 23.5 63 GRS) OBRA PRIMERA CANT:144000;0.25;0.141666667;1;97134;0;11/7/2024;10:07:30
742308;0;7;126890-CONFECCION;;45617.46094;0.102714933;0;1.275694444;550;Conf Sobres / Imp;FAM 51904;TRUE;TRUE;(51904) ZSMAC1143FS-*1CJ X 1000 SOBRES BANCO MACRO FORM 1101143 CANT:300000;0.08619213;0;1;0;0;11/21/2024;11:03:45
742363;6;3;127015-PLIEGO;;45612.54297;0.121040724;45586;0.128472222;Impresion 3ros;TECNI;FAM 51956;TRUE;FALSE;(51956) 99ZBOP25CA-BOLSAS OPEN 25 CAJERO IMPRESAS CANT:4240;0.083333333;0.031944444;1;4240;0;11/16/2024;13:01:52
742471;6;8;Stamping Tercero pl: 4167;;45602.55859;0.052111614;45603.06944;0.052083333;Tercero;TECNI;14425;TRUE;FALSE;14425   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0;0.036805556;1;4167;709;11/6/2024;13:24:22
742472;6;7;Troquelado pl: 4167;;45604.83594;0.164253399;45604.30736;0.176388889;201;TECNI;14425;TRUE;TRUE;14425   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.104166667;0.050694444;1;4167;709;11/8/2024;20:03:45
742473;6;7;Relieve aparte pl: 4167;;45604.26953;0.477187037;45604.48444;0.176388889;201;TECNI;14425;TRUE;TRUE;14425   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.104166667;0.050694444;1;4167;709;11/8/2024;6:28:07
742475;6;11;Pegado lateral pl: 25000;;45607.77734;0.097435899;45604.83861;0.182638889;825;TECNI;14425;TRUE;TRUE;14425   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0;0.098657407;1;24678;0;11/11/2024;18:39:22
742478;6;8;Stamping Tercero pl: 1667;;45602.66406;0.025037708;45603.19514;0.025;Tercero;TECNI;14426;TRUE;FALSE;14426   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0;0.017361111;1;1667;701;11/6/2024;15:56:15
742479;6;7;Troquelado pl: 1667;;45605;0.042194571;45604.83861;0.138888889;201;TECNI;14426;TRUE;TRUE;14426   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.104166667;0.024305556;1;1667;701;11/9/2024;0:00:00
742480;6;7;Relieve aparte pl: 1667;;45604.74609;0.040799398;45604.97819;0.138888889;201;TECNI;14426;TRUE;TRUE;14426   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.104166667;0.024305556;1;1667;701;11/8/2024;17:54:22
742482;6;11;Pegado lateral pl: 10000;;45607.49219;0.286425352;45605.25736;0.072222222;825;TECNI;14426;TRUE;TRUE;14426   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.013194444;0.059027778;1;10000;0;11/11/2024;11:48:45
742527;1;12;126972-CONFECCION;;45604.70703;0.1688537;45583;1.152777778;401;Confecc Bolsas;FAM 51937;TRUE;TRUE;(51937) BFC5-CJX250 BOLSA FONDO CUAD 200X110X300 PAQX50 CANT:100000;0;0.098506944;1;15363;0;11/8/2024;16:58:07
742743;6;10;Pegado ventana pl: 5000;;45615.54688;0.221719459;45605.60106;0.221527778;Peg Ventana 820;TECNI;14435;TRUE;FALSE;14435   - FOOD PACK - TAPA DESAYUNO 25x25 CMC25010T. Estuche. 485 x 485 mm. En Cartulina Triplex PDS de 320 g. 0 color de frente  Troquelado;;;;;;;
742806;6;1;Impresion FRENTE pl: 750;;45602.39844;0.192873299;45598.31393;0.097222222;306;TECNI;14441;TRUE;TRUE;14441   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.083333333;0.009722222;1;750;550;11/6/2024;9:33:45
742807;6;4;Laminadora pl: 750;;45603.25;0.150339365;45598.35004;0.013888889;Lam 705;TECNI;14441;TRUE;FALSE;14441   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0;0.009722222;1;750;550;11/7/2024;6:00:00
742808;6;7;Troquelado pl: 750;;45607.63672;0.060444947;45605.06444;0.122916667;201;TECNI;14441;TRUE;TRUE;14441   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.104166667;0.013194444;1;750;550;11/11/2024;15:16:52
742810;6;11;Pegado lateral pl: 3000;;45608.83594;0.040120665;45605.31167;0.025694444;825;TECNI;14441;TRUE;TRUE;14441   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0;0.0125;1;3000;0;11/12/2024;20:03:45
742816;6;3;Impresion FRENTE pl: 1000;;45621.73438;0.060067873;45598.47921;0.099305556;Impresion 3ros;TECNI;14438;TRUE;FALSE;14438   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.083333333;0.011111111;1;1000;550;11/25/2024;17:37:30
742817;6;4;Laminadora pl: 1000;;45622.52344;0.349434376;45598.52504;0.015972222;Lam 705;TECNI;14438;TRUE;FALSE;14438   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0;0.011111111;1;1000;550;11/26/2024;12:33:45
742818;6;7;Troquelado pl: 1000;;45631.30078;0.145098045;45605.59778;0.126388889;201;TECNI;14438;TRUE;TRUE;14438   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.104166667;0.015972222;1;1000;550;12/5/2024;7:13:07
742820;6;12;Pegado lateral pl: 4000;;45632.25;0.31429109;45605.85194;0.034027778;826;TECNI;14438;TRUE;TRUE;14438   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.017361111;0.016666667;1;4000;0;12/6/2024;6:00:00
742821;6;1;Impresion FRENTE pl: 2000;;45604.29297;0.321907997;45598.54171;0.111111111;306;TECNI;14439;TRUE;TRUE;14439   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.083333333;0.019444444;1;2000;600;11/8/2024;7:01:52
742822;6;4;Laminadora pl: 2000;;45607.52344;0.3515625;45598.62782;0.027777778;Lam 705;TECNI;14439;TRUE;FALSE;14439   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0;0.019444444;1;2000;600;11/11/2024;12:33:45
742823;6;7;Troquelado pl: 2000;;45607.69531;0.05275264;45605.85194;0.142361111;201;TECNI;14439;TRUE;TRUE;14439   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.104166667;0.027083333;1;2000;600;11/11/2024;16:41:15
742825;6;11;Pegado lateral pl: 8000;;45608.66797;0.169306189;45606.13806;0.069444444;825;TECNI;14439;TRUE;TRUE;14439   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.036111111;0.033333333;1;8000;0;11/12/2024;16:01:52
743169;6;5;Troquelado pl: 2500;;45600.25;0.353167415;45614.77278;0.14375;Stamp 302;TECNI;14424;TRUE;FALSE;14424   - 901329 HANESBRANDS ARGENTINA - TEHANES017 - BASE X 6 (ESTSOUMEBA). BASE PEGADA 4 PUNTAS. 655 x 473 mm. En Cartulina Triplex PDS de 350 grs./m2;;;;;;;
743172;6;13;Pegado 4 puntas pl: 2500;;45602.40625;0.121606335;45621.66528;0.121527778;Pegado 3ros;TECNI;14424;TRUE;FALSE;14424   - 901329 HANESBRANDS ARGENTINA - TEHANES017 - BASE X 6 (ESTSOUMEBA). BASE PEGADA 4 PUNTAS. 655 x 473 mm. En Cartulina Triplex PDS de 350 grs./m2;;;;;;;
743173;6;2;Impresion FRENTE pl: 3000;;45632.59766;0.050452489;45601.77819;0.078472222;Heidel Med;TECNI;14422;TRUE;FALSE;14422   - 901329 HANESBRANDS ARGENTINA - TEHANES026 - EST. HANES PACK X 2 BOXER. Estuche. 155 mm. x 190 mm. x 40 mm. En Cartulina Triplex PDS de 350 g. 2 colores de fren;0.041666667;0.025694444;1;3000;450;12/6/2024;14:20:37
743174;6;7;Troquelado pl: 3000;;45635.67969;0.130769238;45615.47833;0.154861111;201;TECNI;14422;TRUE;TRUE;14422   - 901329 HANESBRANDS ARGENTINA - TEHANES026 - EST. HANES PACK X 2 BOXER. Estuche. 155 mm. x 190 mm. x 40 mm. En Cartulina Triplex PDS de 350 g. 2 colores de fren;0.104166667;0.035416667;1;3000;450;12/9/2024;16:18:45
743176;6;10;Pegado ventana pl: 3000;;45636.44531;0.427224725;45615.78944;0.177083333;Peg Ventana 820;TECNI;14422;TRUE;FALSE;14422   - 901329 HANESBRANDS ARGENTINA - TEHANES026 - EST. HANES PACK X 2 BOXER. Estuche. 155 mm. x 190 mm. x 40 mm. En Cartulina Triplex PDS de 350 g. 2 colores de fren;0;0.177083333;1;3000;450;12/10/2024;10:41:15
743177;6;12;Pegado lateral pl: 9000;;45638.52344;0.178469077;45621.7875;0.141666667;826;TECNI;14422;TRUE;TRUE;14422   - 901329 HANESBRANDS ARGENTINA - TEHANES026 - EST. HANES PACK X 2 BOXER. Estuche. 155 mm. x 190 mm. x 40 mm. En Cartulina Triplex PDS de 350 g. 2 colores de fren;0.104166667;0.0375;1;9000;0;12/12/2024;12:33:45
743179;6;2;Impresion FRENTE pl: 2500;;45631.73828;0.052790347;45602.32917;0.054166667;Heidel Med;TECNI;14423;TRUE;FALSE;14423   - 901329 HANESBRANDS ARGENTINA - TEHANES016 - TAPA X 6 (TAPASOU15X15X6). Estuche. 655 x 473 mm. En CARTULINA TX iMPO(iB SW) de 300 grs./m2;;;;;;;
743180;6;4;Laminadora pl: 2500;;45636.77083;0.104166667;45602.38403;0.033333333;Lam 705;TECNI;14423;TRUE;FALSE;14423   - 901329 HANESBRANDS ARGENTINA - TEHANES016 - TAPA X 6 (TAPASOU15X15X6). Estuche. 655 x 473 mm. En CARTULINA TX iMPO(iB SW) de 300 grs./m2;;;;;;;
743181;6;7;Troquelado pl: 2500;;45642.51563;0.118589744;45615.78944;0.15;201;TECNI;14423;TRUE;TRUE;14423   - 901329 HANESBRANDS ARGENTINA - TEHANES016 - TAPA X 6 (TAPASOU15X15X6). Estuche. 655 x 473 mm. En CARTULINA TX iMPO(iB SW) de 300 grs./m2;;;;;;;
743184;6;13;Pegado Terceros pl: 2500;;45628.26953;0.134615391;45616.5075;0.15;Pegado 3ros;TECNI;14423;TRUE;FALSE;14423   - 901329 HANESBRANDS ARGENTINA - TEHANES016 - TAPA X 6 (TAPASOU15X15X6). Estuche. 655 x 473 mm. En CARTULINA TX iMPO(iB SW) de 300 grs./m2;;;;;;;
743185;6;3;Impresion FRENTE pl: 500;;45621.82031;0.069570139;45602.41806;0.09375;Impresion 3ros;TECNI;14428;TRUE;FALSE;14428   - BIOGREEN - Est. Dif. de Aromas Hamsa   Arom. para Horn.Relax. Estuche. 240 mm. x 60 mm. x 60 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 c;0.083333333;0.007638889;1;500;525;11/25/2024;19:41:15
743187;6;7;Troquelado pl: 500;;45623.51953;0.181108594;45616.65819;0.11875;201;TECNI;14428;TRUE;TRUE;14428   - BIOGREEN - Est. Dif. de Aromas Hamsa   Arom. para Horn.Relax. Estuche. 240 mm. x 60 mm. x 60 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 c;0.104166667;0.010416667;1;500;525;11/27/2024;12:28:07
743190;6;12;Pegado lateral pl: 1000;;45623.72656;0.147775263;45622.57569;0.111111111;826;TECNI;14428;TRUE;TRUE;14428   - BIOGREEN - Est. Dif. de Aromas Hamsa   Arom. para Horn.Relax. Estuche. 240 mm. x 60 mm. x 60 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 c;0.104166667;0.005555556;1;1000;0;11/27/2024;17:26:15
