Codigo;CodigoSolapa;CodigoRenglon;Texto;TextoToolTip;HoraInicio;CantidadHoras;HoraInicioProg;CantidadHorasProg;Renglones;Solapas;ID;Disponible;Finalizada;Descripcion;CantidadHorasProgPrep;CantidadHorasProgProd;FactorConversion;Cantidad;Cantidad1;FechaInicioConvertida;HoraInicioConvertida
744202;6;7;Troquelado pl: 1000;;45623.01171875;0.06809955090284348;45618.70486111135;0.12291666666666666;201;TECNI;14442  ;True;True;14442   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.10416666666666667;0.013194444444444444;1.0;1000.0;300.0;2024-11-27;00:16:52
744205;6;12;Pegado lateral pl: 4000;;45624.25;0.15271493792533875;45621.36875;0.034722222222222224;826;TECNI;14442  ;True;True;14442   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.018055555555555554;0.016666666666666666;1.0;4000.0;0.0;2024-11-28;06:00:00
744206;6;3;Impresion FRENTE pl: 1000;;45621.5546875;0.06711915880441666;45604.58365297454;0.09722222222222222;Impresion 3ros;TECNI;14443  ;True;False;14443   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.08333333333333333;0.009722222222222222;1.0;1000.0;300.0;2024-11-25;13:18:45
744208;6;7;Troquelado pl: 1000;;45623.8125;0.023190045729279518;45621.36875000028;0.12291666666666666;201;TECNI;14443  ;True;True;14443   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.10416666666666667;0.013194444444444444;1.0;1000.0;300.0;2024-11-27;19:30:00
744210;6;12;Pegado lateral pl: 4000;;45624.40234375;0.07409502565860748;45621.61597222222;0.034722222222222224;826;TECNI;14443  ;True;True;14443   - BIOGREEN - EST. DIFUSOR DE AROMAS CON 10 CAMBIOS. Estuche. 240 mm. x 75 mm. x 75 mm. En CARTULINA TX SUPERA WHITE de 280 g. 4 colores de fr;0.018055555555555554;0.016666666666666666;1.0;4000.0;0.0;2024-11-28;09:39:22
744211;6;1;Impresion FRENTE pl: 2500;;45605.30078125;0.10135746747255325;45604.641986307885;0.03958333333333333;306;TECNI;14460  ;True;True;14460   - MEDIAS CIUDADELA - TCBCIUD022 - CABALLETE MUJER TERMICO) - Desglosada de la O.T.: 14446;0.006944444444444444;0.022916666666666665;1.0;2500.0;600.0;2024-11-09;07:13:07
744212;6;7;Troquelado pl: 2500;;45607.5078125;0.12873303890228271;45621.615972222506;0.14930555555555555;201;TECNI;14460  ;True;True;14460   - MEDIAS CIUDADELA - TCBCIUD022 - CABALLETE MUJER TERMICO) - Desglosada de la O.T.: 14446;0.10416666666666667;0.03194444444444444;1.0;2500.0;600.0;2024-11-11;12:11:15
744215;6;1;Impresion FRENTE pl: 715;;45602.58984375;0.16010558605194092;45604.68226408566;0.025694444444444443;306;TECNI;14459  ;True;True;14459   - MEDIAS CIUDADELA - TCBCIUD015 - CABALLETE MARVEL) - Desglosada de la O.T.: 14446;0.013194444444444444;0.009027777777777777;1.0;715.0;551.0;2024-11-06;14:09:22
744216;6;7;Troquelado pl: 715;;45602.82421875;0.11821267008781433;45622.33263888921;0.12222222222222222;201;TECNI;14459  ;True;True;14459   - MEDIAS CIUDADELA - TCBCIUD015 - CABALLETE MARVEL) - Desglosada de la O.T.: 14446;0.10416666666666667;0.0125;1.0;715.0;551.0;2024-11-06;19:46:52
744218;6;3;Impresion FRENTE pl: 3334;;45623.80078125;0.07285068184137344;45604.70865297455;0.12569444444444444;Impresion 3ros;TECNI;14450  ;True;False;14450   - 901405 TECNOGRAFIC - TETINTO031 TINTORETTO PLASTILINA X 6. Estuche. 90 mm. x 115 mm. x 17 mm. En Cartulina Duplex PDS de 320 g. 4 colores de frente  ;0.08333333333333333;0.029861111111111113;1.0;3334.0;665.0;2024-11-27;19:13:07
744220;6;7;Troquelado pl: 3334;;45624.741816319525;0.145;45622.57847222254;0.1625;201;TECNI;14450  ;True;True;14450   - 901405 TECNOGRAFIC - TETINTO031 TINTORETTO PLASTILINA X 6. Estuche. 90 mm. x 115 mm. x 17 mm. En Cartulina Duplex PDS de 320 g. 4 colores de frente  ;0.10416666666666667;0.04097222222222222;1.0;3334.0;665.0;2024-11-28;17:48:12
744223;6;12;Pegado lateral pl: 30000;;45625.3984375;0.2440045177936554;45623.32152777778;0.22916666666666666;826;TECNI;14450  ;True;True;14450   - 901405 TECNOGRAFIC - TETINTO031 TINTORETTO PLASTILINA X 6. Estuche. 90 mm. x 115 mm. x 17 mm. En Cartulina Duplex PDS de 320 g. 4 colores de frente  ;0.10416666666666667;0.125;1.0;30000.0;0.0;2024-11-29;09:33:45
744224;6;3;Impresion FRENTE pl: 10000;;45623.51953125;0.16681750118732452;45605.29337519674;0.19930555555555557;Impresion 3ros;TECNI;14464  ;True;False;14464   - 901405 TECNOGRAFIC - TCTINTO032 - TRIUNFANTE CAJA REP 480 RAYADA) - Desglosada de la O.T.: 14448;0.08333333333333333;0.08125;1.0;10000.0;800.0;2024-11-27;12:28:07
744225;6;7;Troquelado pl: 10000;;45625.5625;0.22990195453166962;45623.321527778135;0.26458333333333334;201;TECNI;14464  ;True;True;14464   - 901405 TECNOGRAFIC - TCTINTO032 - TRIUNFANTE CAJA REP 480 RAYADA) - Desglosada de la O.T.: 14448;0.10416666666666667;0.1125;1.0;10000.0;800.0;2024-11-29;13:30:00
744227;6;12;Pegado 4 puntas pl: 40000;;45628.5;0.3736802339553833;45623.85208333334;0.5166666666666667;826;TECNI;14464  ;True;True;14464   - 901405 TECNOGRAFIC - TCTINTO032 - TRIUNFANTE CAJA REP 480 RAYADA) - Desglosada de la O.T.: 14448;0.0;0.2571296291935141;1.0;20472.0;0.0;2024-12-02;12:00:00
744230;6;3;Impresion FRENTE pl: 5000;;45623.25390625;0.07073906809091568;45605.49337519675;0.14097222222222222;Impresion 3ros;TECNI;14465  ;True;False;14465   - 901405 TECNOGRAFIC - - (TCTINTO033 - TRIUNFANTE CAJA REP 480 CUADRICULADA) - Desglosada de la O.T.: 14448;0.08333333333333333;0.04027777777777778;1.0;5000.0;400.0;2024-11-27;06:05:37
744232;6;7;Troquelado pl: 5000;;45624.88671875;0.15693816542625427;45623.85208333369;0.1840277777777778;201;TECNI;14465  ;True;True;14465   - 901405 TECNOGRAFIC - - (TCTINTO033 - TRIUNFANTE CAJA REP 480 CUADRICULADA) - Desglosada de la O.T.: 14448;0.10416666666666667;0.05625;1.0;5000.0;400.0;2024-11-28;21:16:52
744235;6;12;Pegado 4 puntas pl: 10000;;45625.640625;0.23499245941638947;45625.661111111054;0.12916666666666668;826;TECNI;14465  ;True;True;14465   - 901405 TECNOGRAFIC - - (TCTINTO033 - TRIUNFANTE CAJA REP 480 CUADRICULADA) - Desglosada de la O.T.: 14448;0.0;0.0;1.0;0.0;0.0;2024-11-29;15:22:30
744236;6;3;Impresion FRENTE pl: 2500;;45623.40234375;0.10407239943742752;45607.28087519672;0.05138888888888889;Impresion 3ros;TECNI;14463  ;True;False;14463   - 901405 TECNOGRAFIC - TCTINTO038 - TRIUNFANTE CAJA REP 288 CUADRICULADA) - Desglosada de la O.T.: 14447;0.020833333333333332;0.021527777777777778;1.0;2500.0;404.0;2024-11-27;09:39:22
744237;6;7;Troquelado pl: 2500;;45625.9765625;0.05173454061150551;45624.638194444844;0.14652777777777778;201;TECNI;14463  ;True;True;14463   - 901405 TECNOGRAFIC - TCTINTO038 - TRIUNFANTE CAJA REP 288 CUADRICULADA) - Desglosada de la O.T.: 14447;0.10416666666666667;0.029861111111111113;1.0;2500.0;404.0;2024-11-29;23:26:15
744240;6;12;Pegado 4 puntas pl: 5000;;45631.46484375;0.1393665224313736;45625.79097222217;0.07291666666666667;826;TECNI;14463  ;True;True;14463   - 901405 TECNOGRAFIC - TCTINTO038 - TRIUNFANTE CAJA REP 288 CUADRICULADA) - Desglosada de la O.T.: 14447;0.020833333333333332;0.052083333333333336;1.0;5000.0;0.0;2024-12-05;11:09:22
744241;6;3;Impresion FRENTE pl: 5000;;45623.7109375;0.07405731827020645;45607.33295853005;0.14444444444444443;Impresion 3ros;TECNI;14462  ;True;False;14462   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14447;0.08333333333333333;0.043055555555555555;1.0;5000.0;750.0;2024-11-27;17:03:45
744242;6;7;Troquelado pl: 5000;;45625.79296875;0.18344645202159882;45625.34930555599;0.18888888888888888;201;TECNI;14462  ;True;True;14462   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14447;0.10416666666666667;0.059722222222222225;1.0;5000.0;750.0;2024-11-29;19:01:52
744244;6;12;Pegado 4 puntas pl: 20000;;45629.5625;0.0416666667006211;45625.86458333328;0.2916666666666667;826;TECNI;14462  ;True;True;14462   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14447;0.08333333333333333;0.0;1.0;0.0;0.0;2024-12-03;13:30:00
744245;6;5;Troquelado pl: 18750;;45601.84977376461;0.0252262353897095;45625.728472222654;0.3958333333333333;Stamp 302;TECNI;14449  ;True;False;14449   - 901405 TECNOGRAFIC - TCTINTO039 - BASE TRIUNFANTE X 288. Estuche. 357 x 305 mm. En Cartulina Duplex PDS de 320 g. 0 color de frente  Troquelado, Pega;0.10416666666666667;0.20416666666666666;1.0;18750.0;900.0;2024-11-05;20:23:40
744248;6;12;Pegado 4 puntas pl: 75000;;45607.8125;0.06427280604839325;45627.64652777778;0.90625;826;TECNI;14449  ;True;True;14449   - 901405 TECNOGRAFIC - TCTINTO039 - BASE TRIUNFANTE X 288. Estuche. 357 x 305 mm. En Cartulina Duplex PDS de 320 g. 0 color de frente  Troquelado, Pega;0.125;0.78125;1.0;75000.0;0.0;2024-11-11;19:30:00
744258;6;1;Impresion FRENTE pl: 1042;;45615.7890625;0.08789592981338501;0.0;0.041666666666666664;306;TECNI;14431  ;True;True;14431   - GAMISE - TETGAMISE003 ETIQUETA. ETIQUETA. 55 x 27 mm. En CARTULINA TX SUPERA WHITE de 280 g. 2 colores de frente  Barniz brillante, Troqu;0.041666666666666664;0.0;1.0;0.0;0.0;2024-11-19;18:56:15
744356;6;1;PIE DE MAQUINA Impresion FRENTE pl: 3334;PIE DE MAQUINA;45616.375;0.307466059923172;45604.71819444438;0.16944444444444445;306;TECNI;14466  ;True;True;14466   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.125;0.03125;1.0;3334.0;801.0;2024-11-20;09:00:00
744358;6;1;Impresion DORSO pl: 3334;;45604.69921875;0.05150829628109932;45605.266111111014;0.08611111111111111;306;TECNI;14466  ;True;True;14466   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.041666666666666664;0.03125;1.0;3334.0;801.0;2024-11-08;16:46:52
744359;6;8;Stamping Tercero pl: 3334;;45597.80078125;0.04468325898051262;45605.311249999904;0.044444444444444446;Tercero;TECNI;14466  ;True;False;14466   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.0;0.03125;1.0;3334.0;801.0;2024-11-01;19:13:07
744360;6;7;Troquelado pl: 3334;;45636.41015625;0.05931372568011284;45623.57236111142;0.16527777777777777;201;TECNI;14466  ;True;True;14466   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.03168981480121147;0.023530092505097855;1.0;1707.0;157.0;2024-12-10;09:50:37
744361;6;7;Relieve aparte pl: 3334;;45635.80859375;0.0668174996972084;45623.73833333365;0.16527777777777777;201;TECNI;14466  ;True;True;14466   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.06021990739827743;0.0;1.0;0.0;10.0;2024-12-09;19:24:22
744365;6;1;PIE DE MAQUINA Impresion FRENTE pl: 3334;PIE DE MAQUINA;45607.59375;0.08092006295919418;45605.356388888795;0.0763888888888889;306;TECNI;14467  ;True;True;14467   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.0;0.0;1.0;0.0;0.0;2024-11-11;14:15:00
744366;6;1;Impresion DORSO pl: 3334;;45605.25;0.0505279041826725;45605.44597222213;0.08611111111111111;306;TECNI;14467  ;True;True;14467   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.041666666666666664;0.03125;1.0;3334.0;800.0;2024-11-09;06:00:00
744367;6;8;Stamping Tercero pl: 3334;;45597.8671875;0.04468325898051262;45605.49111111102;0.044444444444444446;Tercero;TECNI;14467  ;True;False;14467   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.0;0.03125;1.0;3334.0;800.0;2024-11-01;20:48:45
744368;6;7;Troquelado pl: 3334;;45636.46875;0.16587480902671814;45624.4869444448;0.16527777777777777;201;TECNI;14467  ;True;True;14467   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.10416666666666667;0.043055555555555555;1.0;3334.0;800.0;2024-12-10;11:15:00
744369;6;7;Relieve aparte pl: 3334;;45636.31640625;0.0927978903055191;45624.65291666702;0.16527777777777777;201;TECNI;14467  ;True;True;14467   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.10416666666666667;0.043055555555555555;1.0;3334.0;800.0;2024-12-10;07:35:37
744372;6;11;Pegado lateral pl: 20000;;45637.51953125;0.14238311350345612;45628.70069444445;0.14652777777777778;825;TECNI;14467  ;True;True;14467   - KOPELCO - EST. TULIPAN X 6 con 4 Cambios. Estuche. 268 x 155 mm. En CARTULINA TRIPLEX CMPC de 250 g. 6 colores de frente y 2 colores de do;0.027777777777777776;0.11875;1.0;20000.0;0.0;2024-12-11;12:28:07
744425;0;2;127060-CONFECCION;;45602.69464555383;0.180354446172714;0.0;0.0;610;Conf Sobres / Imp;FAM 51970;True;True;(51970) ZSEBOXAYS2FS-CJ X 1250 SOBRES EBOX FS CANT:900000;0.014583333402697463;0.12739583349321038;1.0;89762.0;0.0;2024-11-06;16:40:17
744463;2;10;8409-CONFECCION;;45604.35546875;0.51953125;45595.0;2.576388888888889;126;Conf Rollos;HOM  5284;True;True;(5284) XRMOS8080T2-CJ X 50 ROLLOS TERMICOS 80 X 80 IMPRESOS CANT:15000;0.0;0.23670138910529204;0.15;27805.0;0.0;2024-11-08;08:31:52
744464;2;7;8408-IMPRESION;;45601.6171875;0.25629714131355286;45595.0;1.8256944444444443;319;Conf Rollos;HOM  5284;True;True;(5284) XRMOS8080TIMP-BOBINA IMPRESA MOSTAZA PAPEL TERMICO  98 CM CANT:4608;0.0986111111997161;0.086863426004129;0.15;9066.0;0.0;2024-11-05;14:48:45
744469;2;10;8410-CONFECCION;;45602.7890625;0.0846530944108963;45595.333333333336;1.198611111111111;126;Conf Rollos;HOM  5285;True;True;(5285) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:18000;0.0;0.032743055060564075;0.29268293;4018.0;0.0;2024-11-06;18:56:15
744495;1;11;127163-CONFECCION;;45607.734375;0.14147813618183136;45595.0;0.4076388888888889;249;Confecc Bolsas;FAM 52016;True;True;(52016) 6629CF-BOLSA MANILA 70 GRS 270X370 CONFECCIONADA CANT:70000;0.0;0.08912037031404907;1.0;20376.0;0.0;2024-11-11;17:37:30
744498;1;11;127166-CONFECCION;;45608.68359375;0.19279788434505463;45595.0;0.7;249;Confecc Bolsas;FAM 52017;True;True;(52017) 6529CF-BOLSA KRAFT 70 GRS 270X370CM CONFECCIONADA CANT:120000;0.0;0.1435763889894588;1.0;33821.0;0.0;2024-11-12;16:24:22
744783;6;11;Pegado lateral pl: 25000;;45597.5625;0.31157615780830383;0.0;0.0;825;TECNI;14364  ;True;True;14364   - MELIFERA - TEMEL014 MELIFERA CORSETERIA CHICO. Estuche. 145 mm. x 128 mm. x 58 mm. En CARTULINA TRIPLEX CMPC iMPO  de 270 grs./m2, impresos;0.007916666562474958;0.09254629606406928;1.0;0.0;0.0;2024-11-01;13:30:00
744801;2;10;8402-CONFECCION;;45597.25;0.6240950226783752;0.0;0.48333333333333334;126;Conf Rollos;HOM  5281;True;True;(5281) XRDIA80100T-ROLLO 80MM X 100 MTS  TERMICO CJX30 CANT:69900;0.0;0.19305555555555556;0.12;22567.0;0.0;2024-11-01;06:00:00
744863;6;12;Pegado lateral pl: 200000;;45597.25;0.6256033182144165;0.0;0.0;826;TECNI;14445  ;True;True;14445   - CACHAI - - (TECACHA033 - FS 1 CACHAMAI AMARILLO REGULAR X 20 SAQ) - Desglosada de la O.T.: 14412;0.0;0.38223379628470866;1.0;96184.0;0.0;2024-11-01;06:00:00
744916;1;11;126386-CONFECCION;;45601.79296875;0.08295626193284988;45596.0;0.8756944444444444;249;Confecc Bolsas;FAM 51721;True;True;(51721) 2669- BSA.MAN. 27,0 X 37,0 CAJA X 250 U CANT:150000;0.0;0.04986111109610647;1.0;10693.0;0.0;2024-11-05;19:01:52
744917;1;11;127099-CONFECCION;;45636.796875;0.31255656480789185;0.0;0.29097222222222224;249;Confecc Bolsas;FAM 51985;True;True;(51985) 2672-BSA.MAN. 22.9 X 32.4 CAJA X 250 U CANT:50000;0.0;0.2388888888888889;1.0;50000.0;0.0;2024-12-10;19:07:30
744926;6;3;127006-IMPRESION;;45612.8203125;0.0429864265024662;0.0;0.0;Impresion 3ros;TECNI;FAM 51953;True;False;(51953) 99ZBAGEASCLUB-PAPEL IMPRESO BOLSAS AGEA SPORT CLUB CANT:2650;0.0;0.0;1.0;0.0;0.0;2024-11-16;19:41:15
744939;6;1;PIE DE MAQUINA Impresion FRENTE pl: 2500;PIE DE MAQUINA;45603.25;0.4332202076911926;45609.40361111111;0.11875;306;TECNI;14469  ;True;True;14469   - KOPELCO - EST. TULIPAN X 12 con 3 cambios. Estuche. 296 x 180 mm. En CARTULINA TX SUPERA WHITE de 240 g. 4 colores de frente y 2 colores d;0.08333333333333333;0.025;1.0;2500.0;800.0;2024-11-07;06:00:00
744940;6;1;Impresion DORSO pl: 2500;;45604.61328125;0.0852564126253128;45609.484861111116;0.07708333333333334;306;TECNI;14469  ;True;True;14469   - KOPELCO - EST. TULIPAN X 12 con 3 cambios. Estuche. 296 x 180 mm. En CARTULINA TX SUPERA WHITE de 240 g. 4 colores de frente y 2 colores d;0.041666666666666664;0.025;1.0;2500.0;800.0;2024-11-08;14:43:07
744941;6;8;Stamping Tercero pl: 2500;;45603.12890625;0.25;45609.52097222223;0.035416666666666666;Tercero;TECNI;14469  ;True;False;14469   - KOPELCO - EST. TULIPAN X 12 con 3 cambios. Estuche. 296 x 180 mm. En CARTULINA TX SUPERA WHITE de 240 g. 4 colores de frente y 2 colores d;0.0;0.025;1.0;2500.0;800.0;2024-11-07;03:05:37
744942;6;7;Troquelado pl: 2500;;45624.03515625;0.1241644099354744;45625.34236111155;0.1527777777777778;201;TECNI;14469  ;True;True;14469   - KOPELCO - EST. TULIPAN X 12 con 3 cambios. Estuche. 296 x 180 mm. En CARTULINA TX SUPERA WHITE de 240 g. 4 colores de frente y 2 colores d;0.10416666666666667;0.034027777777777775;1.0;2500.0;800.0;2024-11-28;00:50:37
744943;6;7;Relieve aparte pl: 2500;;45623.8359375;0.20064102113246918;45625.49583333378;0.1527777777777778;201;TECNI;14469  ;True;True;14469   - KOPELCO - EST. TULIPAN X 12 con 3 cambios. Estuche. 296 x 180 mm. En CARTULINA TX SUPERA WHITE de 240 g. 4 colores de frente y 2 colores d;0.10416666666666667;0.034027777777777775;1.0;2500.0;800.0;2024-11-27;20:03:45
744945;6;11;Pegado lateral pl: 15000;;45624.64453125;0.20463800430297852;45625.80277777778;0.14097222222222222;825;TECNI;14469  ;True;True;14469   - KOPELCO - EST. TULIPAN X 12 con 3 cambios. Estuche. 296 x 180 mm. En CARTULINA TX SUPERA WHITE de 240 g. 4 colores de frente y 2 colores d;0.027777777777777776;0.11319444444444444;1.0;15000.0;0.0;2024-11-28;15:28:07
744957;0;1;127176-CONFECCION;;45598.41015625;0.13186274468898773;45594.0;0.20833333333333334;600;Conf Sobres / Imp;FAM 52023;True;True;(52023) 1670CF-SOBRE OBRA PRIMERA 114X162 CONFECCIONAD CANT:100000;0.0;0.06515046310960315;1.0;45697.0;0.0;2024-11-02;09:50:37
744958;0;1;127066-CONFECCION;;45598.25;0.16285821795463562;45594.0;0.125;600;Conf Sobres / Imp;FAM 51974;True;True;(51974) 1578CF-SOBRE OFFSET PRECISION 3 GRS 114X162 CONFECCIONADO CANT:60000;0.0;0.0875;1.0;60000.0;0.0;2024-11-02;06:00:00
744968;0;1;127069-CONFECCION;;45600.48828125;0.38857465982437134;45596.0;0.6763888888888889;600;Conf Sobres / Imp;FAM 51975;True;True;(51975) 6500-FS*1 18 CAJAS DEL ART.1500 OBRA PRIMERA CANT:324000;0.0;0.29377314781595487;1.0;199080.0;0.0;2024-11-04;11:43:07
744982;2;7;127141-IMPRESION;;45597.25;0.625;0.0;2.202777777777778;319;Conf Rollos;FAM 52008;True;True;(52008) ZBDIABAGIMPCO-BOBINA IMPRESA Y CORTADA BOLSA DIA BAGUET 23 CM CANT:5103;0.07409722219017567;0.4464583335138741;1.0;47635.0;0.0;2024-11-01;06:00:00
744983;2;7;127141-IMPRESION;;45598.25;0.291666666700621;0.0;0.0;319;Conf Rollos;FAM 52008;True;True;(52008) ZBDIABAGUET3-CJ X 500 BOLSAS DIA BAGUETTE NVO DISE-O CANT:750000;0.009791666598175652;0.2193402777047595;1.0;24292.0;0.0;2024-11-02;06:00:00
744984;2;7;127141-IMPRESION;;45600.25;0.625;0.0;1.0208333333333333;319;Conf Rollos;FAM 52008;True;True;(52008) ZBDIABAGIMPCO-BOBINA IMPRESA Y CORTADA BOLSA DIA BAGUET 23 CM CANT:5103;0.0;0.4747800922850729;1.0;51868.0;0.0;2024-11-04;06:00:00
744985;2;7;127141-IMPRESION;;45601.25;0.36941930651664734;0.0;0.22916666666666666;319;Conf Rollos;FAM 52008;True;True;(52008) ZBDIABAGIMPCO-BOBINA IMPRESA Y CORTADA BOLSA DIA BAGUET 23 CM CANT:5103;0.0;0.14930555555555555;1.0;15072.0;0.0;2024-11-05;06:00:00
745003;1;13;126976-CONFECCION;;45597.25;0.625;0.0;2.9319444444444445;396;Confecc Bolsas;FAM 51939;True;True;(51939) BFK4ACF-BOLSA FUELLE 15X5,5X22,75. CONFECCIONADA CANT:400000;0.16875;0.2549537037120899;1.0;55477.0;0.0;2024-11-01;06:00:00
745004;1;13;126976-CONFECCION;;45598.25;0.291666666700621;0.0;0.0;396;Confecc Bolsas;FAM 51939;True;True;(51939) BFK4ACF-BOLSA FUELLE 15X5,5X22,75. CONFECCIONADA CANT:400000;0.0;0.15480324060627026;1.0;30969.0;0.0;2024-11-02;06:00:00
745005;1;13;126976-CONFECCION;;45600.25;0.625;0.0;2.1659722222222224;396;Confecc Bolsas;FAM 51939;True;True;(51939) BFK4ACF-BOLSA FUELLE 15X5,5X22,75. CONFECCIONADA CANT:400000;0.0;0.32074074032425415;1.0;74856.0;0.0;2024-11-04;06:00:00
745006;1;13;126976-CONFECCION;;45601.25;0.625;0.0;1.6486111111111112;396;Confecc Bolsas;FAM 51939;True;True;(51939) BFK4ACF-BOLSA FUELLE 15X5,5X22,75. CONFECCIONADA CANT:400000;0.0;0.37983796269691084;1.0;85044.0;0.0;2024-11-05;06:00:00
745007;1;13;126976-CONFECCION;;45602.25;0.625;0.0;1.0611111111111111;396;Confecc Bolsas;FAM 51939;True;True;(51939) BFK4ACF-BOLSA FUELLE 15X5,5X22,75. CONFECCIONADA CANT:400000;0.0;0.4290856480874936;1.0;103301.0;0.0;2024-11-06;06:00:00
745013;2;10;8381-CONFECCION;;45598.453125;0.08970588445663452;0.0;0.0;126;Conf Rollos;HOM  5264;True;True;(5264) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:20000;0.0;0.009745370072778314;0.29268293;1025.0;0.0;2024-11-02;10:52:30
745014;2;10;8381-CONFECCION;;45600.25;0.625;0.0;1.3111111111111111;126;Conf Rollos;HOM  5264;True;True;(5264) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:20000;0.0;0.17895833415241214;0.29268293;18460.0;0.0;2024-11-04;06:00:00
745015;2;10;8381-CONFECCION;;45601.25;0.6251131296157837;0.0;0.9513888888888888;126;Conf Rollos;HOM  5264;True;True;(5264) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:20000;0.0;0.22605324054893572;0.29268293;24832.0;0.0;2024-11-05;06:00:00
745048;0;1;127065-CONFECCION;;45597.25;0.625;0.0;0.6506944444444445;600;Conf Sobres / Imp;FAM 51973;True;True;(51973) 1500-FS*1 11.4 X 16.2 COM. OBRA. CAJA X 500 U CANT:400000;0.0;0.45555555555555555;1.0;311743.0;0.0;2024-11-01;06:00:00
745050;0;1;127176-CONFECCION;;45600.25;0.23895172774791718;0.0;0.11319444444444444;600;Conf Sobres / Imp;FAM 52023;True;True;(52023) 1670CF-SOBRE OBRA PRIMERA 114X162 CONFECCIONAD CANT:100000;0.0;0.07916666666666666;1.0;54303.0;0.0;2024-11-04;06:00:00
745053;0;2;127061-CONFECCION;;45597.25;0.625;0.0;2.8180555555555555;610;Conf Sobres / Imp;FAM 51971;True;True;(51971) ZSEBOXAYSSL2-CJ X 1250 SOBRES EBOX SIN FSC CANT:1500000;0.0;0.5031018519948702;1.0;367193.0;0.0;2024-11-01;06:00:00
745054;0;2;127061-CONFECCION;;45598.25;0.291666666700621;0.0;0.0;610;Conf Sobres / Imp;FAM 51971;True;True;(51971) ZSEBOXAYSSL2-CJ X 1250 SOBRES EBOX SIN FSC CANT:1500000;0.0;0.11508101860817987;1.0;84763.0;0.0;2024-11-02;06:00:00
745055;0;2;127061-CONFECCION;;45600.25;0.625;0.0;1.9923611111111112;610;Conf Sobres / Imp;FAM 51971;True;True;(51971) ZSEBOXAYSSL2-CJ X 1250 SOBRES EBOX SIN FSC CANT:1500000;0.0;0.5026736111103673;1.0;357041.0;0.0;2024-11-04;06:00:00
